Time;ID;Type;Value
00:54.548;ID:2;RSSI short;-100
00:54.549;ID:2;RSSI long;-99
00:54.550;ID:2;Send;26
00:54.551;ID:2;Recieved;39
00:54.640;ID:2;RSSI;-100
00:54.641;ID:2;RSSI short;-100
00:54.642;ID:2;RSSI long;-99
00:54.734;ID:2;RSSI;-100
00:54.735;ID:2;RSSI short;-100
00:54.736;ID:2;RSSI long;-99
00:54.827;ID:2;RSSI;-100
00:54.829;ID:2;RSSI short;-100
00:54.830;ID:2;RSSI long;-99
00:54.921;ID:2;RSSI;-100
00:54.923;ID:2;RSSI short;-100
00:54.924;ID:2;RSSI long;-99
00:55.015;ID:2;RSSI;-100
00:55.016;ID:2;RSSI short;-100
00:55.017;ID:2;RSSI long;-99
00:55.109;ID:2;RSSI;-100
00:55.110;ID:2;RSSI short;-100
00:55.111;ID:2;RSSI long;-99
00:55.202;ID:2;RSSI;-100
00:55.204;ID:2;RSSI short;-100
00:55.205;ID:2;RSSI long;-99
00:55.296;ID:2;RSSI;-100
00:55.298;ID:2;RSSI short;-100
00:55.299;ID:2;RSSI long;-99
00:55.390;ID:2;RSSI;-100
00:55.391;ID:2;RSSI short;-100
00:55.392;ID:2;RSSI long;-99
00:55.484;ID:2;RSSI;-100
00:55.485;ID:2;RSSI short;-100
00:55.486;ID:2;RSSI long;-99
00:55.577;ID:2;RSSI;-100
00:55.579;ID:2;RSSI short;-100
00:55.580;ID:2;RSSI long;-99
00:55.671;ID:2;RSSI;-100
00:55.673;ID:2;RSSI short;-100
00:55.674;ID:2;RSSI long;-99
00:55.765;ID:2;RSSI;-100
00:55.766;ID:2;RSSI short;-100
00:55.768;ID:2;RSSI long;-101
00:55.859;ID:2;RSSI;-100
00:55.860;ID:2;RSSI short;-100
00:55.861;ID:2;RSSI long;-99
00:55.952;ID:2;RSSI;-100
00:55.954;ID:2;RSSI short;-100
00:55.955;ID:2;RSSI long;-99
00:56.046;ID:2;RSSI;-100
00:56.048;ID:2;RSSI short;-100
00:56.049;ID:2;RSSI long;-99
00:56.140;ID:2;RSSI;-100
00:56.141;ID:2;RSSI short;-100
00:56.142;ID:2;RSSI long;-99
00:56.234;ID:2;RSSI;-100
00:56.235;ID:2;RSSI short;-100
00:56.236;ID:2;RSSI long;-99
00:56.327;ID:2;RSSI;-100
00:56.329;ID:2;RSSI short;-100
00:56.330;ID:2;RSSI long;-99
00:56.421;ID:2;RSSI;-100
00:56.423;ID:2;RSSI short;-100
00:56.424;ID:2;RSSI long;-100
00:56.515;ID:2;RSSI;-100
00:56.516;ID:2;RSSI short;-100
00:56.518;ID:2;RSSI long;-100
00:56.546;ID:2;Send;27
00:56.547;ID:2;Recieved;41
00:56.609;ID:2;RSSI;-100
00:56.610;ID:2;RSSI short;-100
00:56.611;ID:2;RSSI long;-100
00:56.702;ID:2;RSSI;-100
00:56.704;ID:2;RSSI short;-100
00:56.705;ID:2;RSSI long;-100
00:56.796;ID:2;RSSI;-100
00:56.798;ID:2;RSSI short;-100
00:56.799;ID:2;RSSI long;-100
00:56.890;ID:2;RSSI;-100
00:56.891;ID:2;RSSI short;-100
00:56.893;ID:2;RSSI long;-100
00:56.984;ID:2;RSSI;-100
00:56.985;ID:2;RSSI short;-100
00:56.986;ID:2;RSSI long;-100
00:57.077;ID:2;RSSI;-100
00:57.079;ID:2;RSSI short;-100
00:57.080;ID:2;RSSI long;-100
00:57.171;ID:2;RSSI;-100
00:57.173;ID:2;RSSI short;-100
00:57.174;ID:2;RSSI long;-100
00:57.265;ID:2;RSSI;-100
00:57.266;ID:2;RSSI short;-100
00:57.268;ID:2;RSSI long;-100
00:57.359;ID:2;RSSI;-100
00:57.360;ID:2;RSSI short;-100
00:57.361;ID:2;RSSI long;-100
00:57.452;ID:2;RSSI;-100
00:57.454;ID:2;RSSI short;-100
00:57.455;ID:2;RSSI long;-100
00:57.546;ID:2;RSSI;-100
00:57.548;ID:2;RSSI short;-100
00:57.549;ID:2;RSSI long;-100
00:57.640;ID:2;RSSI;-100
00:57.641;ID:2;RSSI short;-100
00:57.643;ID:2;RSSI long;-100
00:57.734;ID:2;RSSI;-100
00:57.735;ID:2;RSSI short;-100
00:57.736;ID:2;RSSI long;-101
00:57.827;ID:2;RSSI;-100
00:57.829;ID:2;RSSI short;-100
00:57.830;ID:2;RSSI long;-100
00:57.921;ID:2;RSSI;-100
00:57.923;ID:2;RSSI short;-100
00:57.924;ID:2;RSSI long;-100
00:58.015;ID:2;RSSI;-100
00:58.016;ID:2;RSSI short;-100
00:58.018;ID:2;RSSI long;-100
00:58.109;ID:2;RSSI;-100
00:58.110;ID:2;RSSI short;-100
00:58.111;ID:2;RSSI long;-100
00:58.202;ID:2;RSSI;-100
00:58.204;ID:2;RSSI short;-100
00:58.205;ID:2;RSSI long;-100
00:58.296;ID:2;RSSI;-100
00:58.298;ID:2;RSSI short;-100
00:58.299;ID:2;RSSI long;-100
00:58.390;ID:2;RSSI;-100
00:58.391;ID:2;RSSI short;-100
00:58.393;ID:2;RSSI long;-100
00:58.484;ID:2;RSSI;-100
00:58.485;ID:2;RSSI short;-100
00:58.486;ID:2;RSSI long;-100
00:58.546;ID:2;Send;28
00:58.547;ID:2;Recieved;43
00:58.578;ID:2;RSSI;-100
00:58.579;ID:2;RSSI short;-100
00:58.580;ID:2;RSSI long;-100
00:58.671;ID:2;RSSI;-100
00:58.673;ID:2;RSSI short;-100
00:58.674;ID:2;RSSI long;-100
00:58.765;ID:2;RSSI;-100
00:58.766;ID:2;RSSI short;-100
00:58.768;ID:2;RSSI long;-100
00:58.859;ID:2;RSSI;-100
00:58.860;ID:2;RSSI short;-100
00:58.861;ID:2;RSSI long;-100
00:58.952;ID:2;RSSI;-100
00:58.954;ID:2;RSSI short;-100
00:58.955;ID:2;RSSI long;-100
00:59.046;ID:2;RSSI;-100
00:59.048;ID:2;RSSI short;-100
00:59.049;ID:2;RSSI long;-100
00:59.140;ID:2;RSSI;-100
00:59.141;ID:2;RSSI short;-100
00:59.143;ID:2;RSSI long;-100
00:59.234;ID:2;RSSI;-100
00:59.235;ID:2;RSSI short;-100
00:59.236;ID:2;RSSI long;-100
00:59.327;ID:2;RSSI;-100
00:59.329;ID:2;RSSI short;-100
00:59.330;ID:2;RSSI long;-100
00:59.421;ID:2;RSSI;-100
00:59.423;ID:2;RSSI short;-100
00:59.424;ID:2;RSSI long;-100
00:59.515;ID:2;RSSI;-100
00:59.516;ID:2;RSSI short;-100
00:59.518;ID:2;RSSI long;-100
00:59.609;ID:2;RSSI;-100
00:59.610;ID:2;RSSI short;-100
00:59.611;ID:2;RSSI long;-100
00:59.702;ID:2;RSSI;-100
00:59.704;ID:2;RSSI short;-100
00:59.705;ID:2;RSSI long;-101
00:59.796;ID:2;RSSI;-100
00:59.798;ID:2;RSSI short;-100
00:59.799;ID:2;RSSI long;-100
00:59.890;ID:2;RSSI;-100
00:59.891;ID:2;RSSI short;-100
00:59.893;ID:2;RSSI long;-100
00:59.984;ID:2;RSSI;-100
00:59.985;ID:2;RSSI short;-100
00:59.986;ID:2;RSSI long;-100
01:00.077;ID:2;RSSI;-100
01:00.079;ID:2;RSSI short;-100
01:00.080;ID:2;RSSI long;-100
01:00.171;ID:2;RSSI;-100
01:00.173;ID:2;RSSI short;-100
01:00.174;ID:2;RSSI long;-100
01:00.265;ID:2;RSSI;-100
01:00.266;ID:2;RSSI short;-100
01:00.268;ID:2;RSSI long;-100
01:00.359;ID:2;RSSI;-100
01:00.360;ID:2;RSSI short;-100
01:00.361;ID:2;RSSI long;-100
01:00.452;ID:2;RSSI;-100
01:00.454;ID:2;RSSI short;-100
01:00.455;ID:2;RSSI long;-100
01:00.546;ID:2;RSSI;-100
01:00.548;ID:2;RSSI short;-100
01:00.549;ID:2;RSSI long;-100
01:00.551;ID:2;Send;29
01:00.552;ID:2;Recieved;45
01:00.640;ID:2;RSSI;-100
01:00.641;ID:2;RSSI short;-100
01:00.643;ID:2;RSSI long;-100
01:00.734;ID:2;RSSI;-100
01:00.735;ID:2;RSSI short;-100
01:00.736;ID:2;RSSI long;-100
01:00.827;ID:2;RSSI;-100
01:00.829;ID:2;RSSI short;-100
01:00.830;ID:2;RSSI long;-100
01:00.921;ID:2;RSSI;-100
01:00.923;ID:2;RSSI short;-100
01:00.924;ID:2;RSSI long;-100
01:01.015;ID:2;RSSI;-100
01:01.016;ID:2;RSSI short;-100
01:01.018;ID:2;RSSI long;-100
01:01.109;ID:2;RSSI;-100
01:01.110;ID:2;RSSI short;-100
01:01.111;ID:2;RSSI long;-100
01:01.202;ID:2;RSSI;-100
01:01.204;ID:2;RSSI short;-100
01:01.205;ID:2;RSSI long;-100
01:01.296;ID:2;RSSI;-100
01:01.298;ID:2;RSSI short;-100
01:01.299;ID:2;RSSI long;-100
01:01.390;ID:2;RSSI;-100
01:01.391;ID:2;RSSI short;-100
01:01.393;ID:2;RSSI long;-100
01:01.484;ID:2;RSSI;-100
01:01.485;ID:2;RSSI short;-100
01:01.486;ID:2;RSSI long;-100
01:01.577;ID:2;RSSI;-100
01:01.579;ID:2;RSSI short;-100
01:01.580;ID:2;RSSI long;-100
01:01.671;ID:2;RSSI;-100
01:01.673;ID:2;RSSI short;-100
01:01.674;ID:2;RSSI long;-101
01:01.765;ID:2;RSSI;-100
01:01.766;ID:2;RSSI short;-100
01:01.768;ID:2;RSSI long;-100
01:01.859;ID:2;RSSI;-100
01:01.860;ID:2;RSSI short;-100
01:01.861;ID:2;RSSI long;-100
01:01.952;ID:2;RSSI;-100
01:01.954;ID:2;RSSI short;-100
01:01.955;ID:2;RSSI long;-100
01:02.046;ID:2;RSSI;-100
01:02.048;ID:2;RSSI short;-100
01:02.049;ID:2;RSSI long;-100
01:02.140;ID:2;RSSI;-100
01:02.141;ID:2;RSSI short;-100
01:02.143;ID:2;RSSI long;-100
01:02.234;ID:2;RSSI;-100
01:02.235;ID:2;RSSI short;-100
01:02.236;ID:2;RSSI long;-100
01:02.327;ID:2;RSSI;-100
01:02.329;ID:2;RSSI short;-100
01:02.330;ID:2;RSSI long;-100
01:02.421;ID:2;RSSI;-100
01:02.423;ID:2;RSSI short;-100
01:02.424;ID:2;RSSI long;-100
01:02.515;ID:2;RSSI;-100
01:02.516;ID:2;RSSI short;-100
01:02.518;ID:2;RSSI long;-100
01:02.546;ID:2;Send;30
01:02.547;ID:2;Recieved;47
01:02.609;ID:2;RSSI;-100
01:02.610;ID:2;RSSI short;-100
01:02.611;ID:2;RSSI long;-100
01:02.702;ID:2;RSSI;-100
01:02.704;ID:2;RSSI short;-100
01:02.705;ID:2;RSSI long;-100
01:02.796;ID:2;RSSI;-100
01:02.798;ID:2;RSSI short;-100
01:02.799;ID:2;RSSI long;-100
01:02.890;ID:2;RSSI;-100
01:02.891;ID:2;RSSI short;-100
01:02.893;ID:2;RSSI long;-100
01:02.984;ID:2;RSSI;-100
01:02.985;ID:2;RSSI short;-100
01:02.986;ID:2;RSSI long;-100
01:03.077;ID:2;RSSI;-100
01:03.079;ID:2;RSSI short;-100
01:03.080;ID:2;RSSI long;-100
01:03.171;ID:2;RSSI;-100
01:03.173;ID:2;RSSI short;-100
01:03.174;ID:2;RSSI long;-100
01:03.265;ID:2;RSSI;-100
01:03.266;ID:2;RSSI short;-100
01:03.268;ID:2;RSSI long;-100
01:03.359;ID:2;RSSI;-100
01:03.360;ID:2;RSSI short;-100
01:03.361;ID:2;RSSI long;-100
01:03.452;ID:2;RSSI;-100
01:03.454;ID:2;RSSI short;-100
01:03.455;ID:2;RSSI long;-100
01:03.546;ID:2;RSSI;-100
01:03.548;ID:2;RSSI short;-100
01:03.549;ID:2;RSSI long;-100
01:03.640;ID:2;RSSI;-100
01:03.641;ID:2;RSSI short;-100
01:03.643;ID:2;RSSI long;-101
01:03.734;ID:2;RSSI;-100
01:03.735;ID:2;RSSI short;-100
01:03.736;ID:2;RSSI long;-100
01:03.827;ID:2;RSSI;-100
01:03.829;ID:2;RSSI short;-100
01:03.830;ID:2;RSSI long;-100
01:03.921;ID:2;RSSI;-100
01:03.923;ID:2;RSSI short;-100
01:03.924;ID:2;RSSI long;-100
01:04.015;ID:2;RSSI;-100
01:04.016;ID:2;RSSI short;-100
01:04.018;ID:2;RSSI long;-100
01:04.109;ID:2;RSSI;-100
01:04.110;ID:2;RSSI short;-100
01:04.111;ID:2;RSSI long;-100
01:04.202;ID:2;RSSI;-100
01:04.204;ID:2;RSSI short;-100
01:04.205;ID:2;RSSI long;-100
01:04.296;ID:2;RSSI;-100
01:04.298;ID:2;RSSI short;-100
01:04.299;ID:2;RSSI long;-100
01:04.390;ID:2;RSSI;-100
01:04.391;ID:2;RSSI short;-100
01:04.393;ID:2;RSSI long;-100
01:04.484;ID:2;RSSI;-100
01:04.485;ID:2;RSSI short;-100
01:04.486;ID:2;RSSI long;-100
01:04.546;ID:2;Send;31
01:04.547;ID:2;Recieved;49
01:04.577;ID:2;RSSI;-100
01:04.579;ID:2;RSSI short;-100
01:04.580;ID:2;RSSI long;-100
01:04.671;ID:2;RSSI;-100
01:04.673;ID:2;RSSI short;-100
01:04.674;ID:2;RSSI long;-100
01:04.765;ID:2;RSSI;-100
01:04.766;ID:2;RSSI short;-100
01:04.768;ID:2;RSSI long;-100
01:04.859;ID:2;RSSI;-100
01:04.860;ID:2;RSSI short;-100
01:04.861;ID:2;RSSI long;-100
01:04.952;ID:2;RSSI;-100
01:04.954;ID:2;RSSI short;-100
01:04.955;ID:2;RSSI long;-100
01:05.046;ID:2;RSSI;-100
01:05.048;ID:2;RSSI short;-100
01:05.049;ID:2;RSSI long;-100
01:05.140;ID:2;RSSI;-100
01:05.141;ID:2;RSSI short;-100
01:05.143;ID:2;RSSI long;-100
01:05.234;ID:2;RSSI;-100
01:05.235;ID:2;RSSI short;-100
01:05.236;ID:2;RSSI long;-100
01:05.327;ID:2;RSSI;-100
01:05.329;ID:2;RSSI short;-100
01:05.330;ID:2;RSSI long;-100
01:05.421;ID:2;RSSI;-100
01:05.423;ID:2;RSSI short;-100
01:05.424;ID:2;RSSI long;-100
01:05.515;ID:2;RSSI;-100
01:05.516;ID:2;RSSI short;-100
01:05.518;ID:2;RSSI long;-100
01:05.609;ID:2;RSSI;-100
01:05.610;ID:2;RSSI short;-100
01:05.611;ID:2;RSSI long;-101
01:05.702;ID:2;RSSI;-100
01:05.704;ID:2;RSSI short;-100
01:05.705;ID:2;RSSI long;-100
01:05.796;ID:2;RSSI;-100
01:05.798;ID:2;RSSI short;-100
01:05.799;ID:2;RSSI long;-100
01:05.890;ID:2;RSSI;-100
01:05.891;ID:2;RSSI short;-100
01:05.893;ID:2;RSSI long;-100
01:05.984;ID:2;RSSI;-100
01:05.985;ID:2;RSSI short;-100
01:05.986;ID:2;RSSI long;-100
01:06.077;ID:2;RSSI;-100
01:06.079;ID:2;RSSI short;-100
01:06.080;ID:2;RSSI long;-100
01:06.171;ID:2;RSSI;-100
01:06.173;ID:2;RSSI short;-100
01:06.174;ID:2;RSSI long;-100
01:06.265;ID:2;RSSI;-100
01:06.266;ID:2;RSSI short;-100
01:06.268;ID:2;RSSI long;-100
01:06.359;ID:2;RSSI;-100
01:06.360;ID:2;RSSI short;-100
01:06.361;ID:2;RSSI long;-100
01:06.452;ID:2;RSSI;-100
01:06.454;ID:2;RSSI short;-100
01:06.455;ID:2;RSSI long;-100
01:06.546;ID:2;RSSI;-100
01:06.548;ID:2;RSSI short;-100
01:06.549;ID:2;RSSI long;-100
01:06.551;ID:2;Send;32
01:06.551;ID:2;Recieved;51
01:06.640;ID:2;RSSI;-100
01:06.641;ID:2;RSSI short;-100
01:06.643;ID:2;RSSI long;-100
01:06.734;ID:2;RSSI;-100
01:06.735;ID:2;RSSI short;-100
01:06.736;ID:2;RSSI long;-100
01:06.827;ID:2;RSSI;-100
01:06.829;ID:2;RSSI short;-100
01:06.830;ID:2;RSSI long;-100
01:06.921;ID:2;RSSI;-100
01:06.923;ID:2;RSSI short;-100
01:06.924;ID:2;RSSI long;-100
01:07.015;ID:2;RSSI;-100
01:07.016;ID:2;RSSI short;-100
01:07.018;ID:2;RSSI long;-100
01:07.109;ID:2;RSSI;-100
01:07.110;ID:2;RSSI short;-100
01:07.111;ID:2;RSSI long;-100
01:07.202;ID:2;RSSI;-100
01:07.204;ID:2;RSSI short;-100
01:07.205;ID:2;RSSI long;-100
01:07.296;ID:2;RSSI;-100
01:07.298;ID:2;RSSI short;-100
01:07.299;ID:2;RSSI long;-100
01:07.390;ID:2;RSSI;-100
01:07.391;ID:2;RSSI short;-100
01:07.393;ID:2;RSSI long;-100
01:07.484;ID:2;RSSI;-100
01:07.485;ID:2;RSSI short;-100
01:07.486;ID:2;RSSI long;-100
01:07.577;ID:2;RSSI;-100
01:07.579;ID:2;RSSI short;-100
01:07.580;ID:2;RSSI long;-101
01:07.671;ID:2;RSSI;-100
01:07.673;ID:2;RSSI short;-100
01:07.674;ID:2;RSSI long;-100
01:07.765;ID:2;RSSI;-100
01:07.766;ID:2;RSSI short;-100
01:07.768;ID:2;RSSI long;-100
01:07.859;ID:2;RSSI;-100
01:07.860;ID:2;RSSI short;-100
01:07.861;ID:2;RSSI long;-100
01:07.952;ID:2;RSSI;-100
01:07.954;ID:2;RSSI short;-100
01:07.955;ID:2;RSSI long;-100
01:08.046;ID:2;RSSI;-100
01:08.048;ID:2;RSSI short;-100
01:08.049;ID:2;RSSI long;-100
01:08.140;ID:2;RSSI;-100
01:08.141;ID:2;RSSI short;-100
01:08.143;ID:2;RSSI long;-100
01:08.234;ID:2;RSSI;-100
01:08.235;ID:2;RSSI short;-100
01:08.236;ID:2;RSSI long;-100
01:08.327;ID:2;RSSI;-100
01:08.329;ID:2;RSSI short;-100
01:08.330;ID:2;RSSI long;-100
01:08.421;ID:2;RSSI;-100
01:08.423;ID:2;RSSI short;-100
01:08.424;ID:2;RSSI long;-100
01:08.515;ID:2;RSSI;-100
01:08.516;ID:2;RSSI short;-100
01:08.518;ID:2;RSSI long;-100
01:08.546;ID:2;Send;33
01:08.547;ID:2;Recieved;53
01:08.609;ID:2;RSSI;-100
01:08.610;ID:2;RSSI short;-100
01:08.611;ID:2;RSSI long;-100
01:08.702;ID:2;RSSI;-100
01:08.704;ID:2;RSSI short;-100
01:08.705;ID:2;RSSI long;-100
01:08.796;ID:2;RSSI;-100
01:08.798;ID:2;RSSI short;-100
01:08.799;ID:2;RSSI long;-100
01:08.890;ID:2;RSSI;-100
01:08.891;ID:2;RSSI short;-100
01:08.893;ID:2;RSSI long;-100
01:08.984;ID:2;RSSI;-100
01:08.985;ID:2;RSSI short;-100
01:08.986;ID:2;RSSI long;-100
01:09.077;ID:2;RSSI;-100
01:09.079;ID:2;RSSI short;-100
01:09.080;ID:2;RSSI long;-100
01:09.171;ID:2;RSSI;-100
01:09.173;ID:2;RSSI short;-100
01:09.174;ID:2;RSSI long;-100
01:09.265;ID:2;RSSI;-100
01:09.266;ID:2;RSSI short;-100
01:09.268;ID:2;RSSI long;-100
01:09.359;ID:2;RSSI;-100
01:09.360;ID:2;RSSI short;-100
01:09.361;ID:2;RSSI long;-100
01:09.452;ID:2;RSSI;-100
01:09.454;ID:2;RSSI short;-100
01:09.455;ID:2;RSSI long;-100
01:09.546;ID:2;RSSI;-100
01:09.548;ID:2;RSSI short;-100
01:09.549;ID:2;RSSI long;-101
01:09.640;ID:2;RSSI;-100
01:09.641;ID:2;RSSI short;-100
01:09.643;ID:2;RSSI long;-100
01:09.734;ID:2;RSSI;-100
01:09.735;ID:2;RSSI short;-100
01:09.736;ID:2;RSSI long;-100
01:09.827;ID:2;RSSI;-100
01:09.829;ID:2;RSSI short;-100
01:09.830;ID:2;RSSI long;-100
01:09.921;ID:2;RSSI;-100
01:09.923;ID:2;RSSI short;-100
01:09.924;ID:2;RSSI long;-100
01:10.015;ID:2;RSSI;-100
01:10.016;ID:2;RSSI short;-100
01:10.018;ID:2;RSSI long;-100
01:10.109;ID:2;RSSI;-100
01:10.110;ID:2;RSSI short;-100
01:10.111;ID:2;RSSI long;-100
01:10.202;ID:2;RSSI;-100
01:10.204;ID:2;RSSI short;-100
01:10.205;ID:2;RSSI long;-100
01:10.296;ID:2;RSSI;-100
01:10.298;ID:2;RSSI short;-100
01:10.299;ID:2;RSSI long;-100
01:10.390;ID:2;RSSI;-100
01:10.391;ID:2;RSSI short;-100
01:10.393;ID:2;RSSI long;-100
01:10.484;ID:2;RSSI;-100
01:10.485;ID:2;RSSI short;-100
01:10.486;ID:2;RSSI long;-100
01:10.546;ID:2;Send;34
01:10.547;ID:2;Recieved;55
01:10.581;ID:2;RSSI;-100
01:10.583;ID:2;RSSI short;-100
01:10.584;ID:2;RSSI long;-100
01:10.671;ID:2;RSSI;-100
01:10.673;ID:2;RSSI short;-100
01:10.674;ID:2;RSSI long;-100
01:10.765;ID:2;RSSI;-100
01:10.766;ID:2;RSSI short;-100
01:10.768;ID:2;RSSI long;-100
01:10.859;ID:2;RSSI;-100
01:10.860;ID:2;RSSI short;-100
01:10.861;ID:2;RSSI long;-100
01:10.952;ID:2;RSSI;-100
01:10.954;ID:2;RSSI short;-100
01:10.955;ID:2;RSSI long;-100
01:11.046;ID:2;RSSI;-100
01:11.048;ID:2;RSSI short;-100
01:11.049;ID:2;RSSI long;-100
01:11.140;ID:2;RSSI;-100
01:11.141;ID:2;RSSI short;-100
01:11.143;ID:2;RSSI long;-100
01:11.234;ID:2;RSSI;-100
01:11.235;ID:2;RSSI short;-100
01:11.236;ID:2;RSSI long;-100
01:11.327;ID:2;RSSI;-100
01:11.329;ID:2;RSSI short;-100
01:11.330;ID:2;RSSI long;-100
01:11.421;ID:2;RSSI;-100
01:11.423;ID:2;RSSI short;-100
01:11.424;ID:2;RSSI long;-100
01:11.515;ID:2;RSSI;-100
01:11.516;ID:2;RSSI short;-100
01:11.518;ID:2;RSSI long;-101
01:11.609;ID:2;RSSI;-100
01:11.610;ID:2;RSSI short;-100
01:11.611;ID:2;RSSI long;-100
01:11.702;ID:2;RSSI;-100
01:11.704;ID:2;RSSI short;-100
01:11.705;ID:2;RSSI long;-100
01:11.796;ID:2;RSSI;-100
01:11.798;ID:2;RSSI short;-100
01:11.799;ID:2;RSSI long;-100
01:11.890;ID:2;RSSI;-100
01:11.891;ID:2;RSSI short;-100
01:11.893;ID:2;RSSI long;-100
01:11.984;ID:2;RSSI;-100
01:11.985;ID:2;RSSI short;-100
01:11.986;ID:2;RSSI long;-100
01:12.077;ID:2;RSSI;-100
01:12.079;ID:2;RSSI short;-100
01:12.080;ID:2;RSSI long;-100
01:12.171;ID:2;RSSI;-100
01:12.173;ID:2;RSSI short;-100
01:12.174;ID:2;RSSI long;-100
01:12.265;ID:2;RSSI;-100
01:12.266;ID:2;RSSI short;-100
01:12.268;ID:2;RSSI long;-100
01:12.359;ID:2;RSSI;-100
01:12.360;ID:2;RSSI short;-100
01:12.361;ID:2;RSSI long;-100
01:12.452;ID:2;RSSI;-100
01:12.454;ID:2;RSSI short;-100
01:12.455;ID:2;RSSI long;-100
01:12.546;ID:2;RSSI;-100
01:12.548;ID:2;RSSI short;-100
01:12.549;ID:2;RSSI long;-100
01:12.551;ID:2;Send;35
01:12.551;ID:2;Recieved;57
01:12.640;ID:2;RSSI;-100
01:12.641;ID:2;RSSI short;-100
01:12.643;ID:2;RSSI long;-100
01:12.734;ID:2;RSSI;-100
01:12.735;ID:2;RSSI short;-100
01:12.736;ID:2;RSSI long;-100
01:12.827;ID:2;RSSI;-100
01:12.829;ID:2;RSSI short;-100
01:12.830;ID:2;RSSI long;-100
01:12.921;ID:2;RSSI;-100
01:12.923;ID:2;RSSI short;-100
01:12.924;ID:2;RSSI long;-100
01:13.015;ID:2;RSSI;-100
01:13.016;ID:2;RSSI short;-100
01:13.018;ID:2;RSSI long;-100
01:13.109;ID:2;RSSI;-100
01:13.110;ID:2;RSSI short;-100
01:13.111;ID:2;RSSI long;-100
01:13.202;ID:2;RSSI;-100
01:13.204;ID:2;RSSI short;-100
01:13.205;ID:2;RSSI long;-100
01:13.296;ID:2;RSSI;-100
01:13.298;ID:2;RSSI short;-100
01:13.299;ID:2;RSSI long;-100
01:13.390;ID:2;RSSI;-100
01:13.391;ID:2;RSSI short;-100
01:13.393;ID:2;RSSI long;-100
01:13.484;ID:2;RSSI;-100
01:13.485;ID:2;RSSI short;-100
01:13.486;ID:2;RSSI long;-101
01:13.577;ID:2;RSSI;-100
01:13.579;ID:2;RSSI short;-100
01:13.580;ID:2;RSSI long;-100
01:13.671;ID:2;RSSI;-100
01:13.673;ID:2;RSSI short;-100
01:13.674;ID:2;RSSI long;-100
01:13.765;ID:2;RSSI;-100
01:13.766;ID:2;RSSI short;-100
01:13.768;ID:2;RSSI long;-100
01:13.859;ID:2;RSSI;-100
01:13.860;ID:2;RSSI short;-100
01:13.861;ID:2;RSSI long;-100
01:13.952;ID:2;RSSI;-100
01:13.954;ID:2;RSSI short;-100
01:13.955;ID:2;RSSI long;-100
01:14.046;ID:2;RSSI;-100
01:14.048;ID:2;RSSI short;-100
01:14.049;ID:2;RSSI long;-100
01:14.140;ID:2;RSSI;-100
01:14.141;ID:2;RSSI short;-100
01:14.143;ID:2;RSSI long;-100
01:14.234;ID:2;RSSI;-100
01:14.235;ID:2;RSSI short;-100
01:14.236;ID:2;RSSI long;-100
01:14.327;ID:2;RSSI;-100
01:14.329;ID:2;RSSI short;-100
01:14.330;ID:2;RSSI long;-100
01:14.421;ID:2;RSSI;-100
01:14.423;ID:2;RSSI short;-100
01:14.424;ID:2;RSSI long;-100
01:14.515;ID:2;RSSI;-100
01:14.516;ID:2;RSSI short;-100
01:14.518;ID:2;RSSI long;-100
01:14.546;ID:2;Send;36
01:14.547;ID:2;Recieved;59
01:14.609;ID:2;RSSI;-100
01:14.610;ID:2;RSSI short;-100
01:14.611;ID:2;RSSI long;-100
01:14.702;ID:2;RSSI;-100
01:14.704;ID:2;RSSI short;-100
01:14.705;ID:2;RSSI long;-100
01:14.796;ID:2;RSSI;-100
01:14.798;ID:2;RSSI short;-100
01:14.799;ID:2;RSSI long;-100
01:14.890;ID:2;RSSI;-100
01:14.891;ID:2;RSSI short;-100
01:14.893;ID:2;RSSI long;-100
01:14.984;ID:2;RSSI;-100
01:14.985;ID:2;RSSI short;-100
01:14.986;ID:2;RSSI long;-100
01:15.077;ID:2;RSSI;-100
01:15.079;ID:2;RSSI short;-100
01:15.080;ID:2;RSSI long;-100
01:15.171;ID:2;RSSI;-100
01:15.173;ID:2;RSSI short;-100
01:15.174;ID:2;RSSI long;-100
01:15.265;ID:2;RSSI;-100
01:15.266;ID:2;RSSI short;-100
01:15.268;ID:2;RSSI long;-100
01:15.359;ID:2;RSSI;-100
01:15.360;ID:2;RSSI short;-100
01:15.361;ID:2;RSSI long;-100
01:15.452;ID:2;RSSI;-100
01:15.454;ID:2;RSSI short;-100
01:15.455;ID:2;RSSI long;-101
01:15.546;ID:2;RSSI;-100
01:15.548;ID:2;RSSI short;-100
01:15.549;ID:2;RSSI long;-100
01:15.640;ID:2;RSSI;-100
01:15.641;ID:2;RSSI short;-100
01:15.643;ID:2;RSSI long;-100
01:15.734;ID:2;RSSI;-100
01:15.735;ID:2;RSSI short;-100
01:15.736;ID:2;RSSI long;-100
01:15.827;ID:2;RSSI;-100
01:15.829;ID:2;RSSI short;-100
01:15.830;ID:2;RSSI long;-100
01:15.921;ID:2;RSSI;-100
01:15.923;ID:2;RSSI short;-100
01:15.924;ID:2;RSSI long;-100
01:16.015;ID:2;RSSI;-100
01:16.016;ID:2;RSSI short;-100
01:16.018;ID:2;RSSI long;-100
01:16.109;ID:2;RSSI;-100
01:16.110;ID:2;RSSI short;-100
01:16.111;ID:2;RSSI long;-100
