Time;ID;Type;Value
01:08.330;ID:2;RSSI long;-100
01:08.421;ID:2;RSSI;-100
01:08.423;ID:2;RSSI short;-100
01:08.424;ID:2;RSSI long;-100
01:08.515;ID:2;RSSI;-100
01:08.516;ID:2;RSSI short;-100
01:08.518;ID:2;RSSI long;-100
01:08.546;ID:2;Send;33
01:08.547;ID:2;Recieved;66
01:08.609;ID:2;RSSI;-100
01:08.610;ID:2;RSSI short;-100
01:08.611;ID:2;RSSI long;-100
01:08.702;ID:2;RSSI;-79
01:08.704;ID:2;RSSI short;-98
01:08.705;ID:2;RSSI long;-99
01:08.796;ID:2;RSSI;-100
01:08.797;ID:2;RSSI short;-98
01:08.798;ID:2;RSSI long;-99
01:08.890;ID:2;RSSI;-100
01:08.891;ID:2;RSSI short;-98
01:08.892;ID:2;RSSI long;-99
01:08.984;ID:2;RSSI;-100
01:08.985;ID:2;RSSI short;-98
01:08.986;ID:2;RSSI long;-99
01:09.077;ID:2;RSSI;-100
01:09.079;ID:2;RSSI short;-98
01:09.080;ID:2;RSSI long;-99
01:09.171;ID:2;RSSI;-100
01:09.172;ID:2;RSSI short;-98
01:09.173;ID:2;RSSI long;-99
01:09.265;ID:2;RSSI;-100
01:09.266;ID:2;RSSI short;-98
01:09.267;ID:2;RSSI long;-99
01:09.359;ID:2;RSSI;-100
01:09.360;ID:2;RSSI short;-98
01:09.361;ID:2;RSSI long;-99
01:09.452;ID:2;RSSI;-100
01:09.454;ID:2;RSSI short;-98
01:09.455;ID:2;RSSI long;-99
01:09.546;ID:2;RSSI;-100
01:09.547;ID:2;RSSI short;-98
01:09.549;ID:2;RSSI long;-101
01:09.640;ID:2;RSSI;-100
01:09.641;ID:2;RSSI short;-98
01:09.642;ID:2;RSSI long;-99
01:09.734;ID:2;RSSI;-100
01:09.735;ID:2;RSSI short;-98
01:09.736;ID:2;RSSI long;-99
01:09.827;ID:2;RSSI;-100
01:09.829;ID:2;RSSI short;-98
01:09.830;ID:2;RSSI long;-99
01:09.921;ID:2;RSSI;-100
01:09.922;ID:2;RSSI short;-98
01:09.923;ID:2;RSSI long;-99
01:10.015;ID:2;RSSI;-100
01:10.016;ID:2;RSSI short;-98
01:10.017;ID:2;RSSI long;-99
01:10.109;ID:2;RSSI;-100
01:10.110;ID:2;RSSI short;-98
01:10.111;ID:2;RSSI long;-99
01:10.202;ID:2;RSSI;-100
01:10.204;ID:2;RSSI short;-98
01:10.205;ID:2;RSSI long;-99
01:10.296;ID:2;RSSI;-100
01:10.297;ID:2;RSSI short;-98
01:10.298;ID:2;RSSI long;-99
01:10.390;ID:2;RSSI;-100
01:10.391;ID:2;RSSI short;-98
01:10.392;ID:2;RSSI long;-99
01:10.484;ID:2;RSSI;-100
01:10.485;ID:2;RSSI short;-98
01:10.486;ID:2;RSSI long;-99
01:10.546;ID:2;Send;34
01:10.547;ID:2;Recieved;68
01:10.578;ID:2;RSSI;-100
01:10.579;ID:2;RSSI short;-98
01:10.580;ID:2;RSSI long;-99
01:10.671;ID:2;RSSI;-100
01:10.673;ID:2;RSSI short;-100
01:10.674;ID:2;RSSI long;-99
01:10.765;ID:2;RSSI;-100
01:10.766;ID:2;RSSI short;-100
01:10.767;ID:2;RSSI long;-99
01:10.859;ID:2;RSSI;-100
01:10.860;ID:2;RSSI short;-100
01:10.861;ID:2;RSSI long;-99
01:10.952;ID:2;RSSI;-100
01:10.954;ID:2;RSSI short;-100
01:10.955;ID:2;RSSI long;-99
01:11.046;ID:2;RSSI;-100
01:11.048;ID:2;RSSI short;-100
01:11.049;ID:2;RSSI long;-99
01:11.140;ID:2;RSSI;-100
01:11.141;ID:2;RSSI short;-100
01:11.142;ID:2;RSSI long;-99
01:11.234;ID:2;RSSI;-100
01:11.235;ID:2;RSSI short;-100
01:11.236;ID:2;RSSI long;-99
01:11.327;ID:2;RSSI;-100
01:11.329;ID:2;RSSI short;-100
01:11.330;ID:2;RSSI long;-99
01:11.421;ID:2;RSSI;-100
01:11.423;ID:2;RSSI short;-100
01:11.424;ID:2;RSSI long;-99
01:11.515;ID:2;RSSI;-100
01:11.516;ID:2;RSSI short;-100
01:11.518;ID:2;RSSI long;-101
01:11.609;ID:2;RSSI;-100
01:11.610;ID:2;RSSI short;-100
01:11.611;ID:2;RSSI long;-99
01:11.702;ID:2;RSSI;-100
01:11.704;ID:2;RSSI short;-100
01:11.705;ID:2;RSSI long;-99
01:11.796;ID:2;RSSI;-100
01:11.798;ID:2;RSSI short;-100
01:11.799;ID:2;RSSI long;-99
01:11.890;ID:2;RSSI;-100
01:11.891;ID:2;RSSI short;-100
01:11.892;ID:2;RSSI long;-99
01:11.984;ID:2;RSSI;-100
01:11.985;ID:2;RSSI short;-100
01:11.986;ID:2;RSSI long;-99
01:12.077;ID:2;RSSI;-100
01:12.079;ID:2;RSSI short;-100
01:12.080;ID:2;RSSI long;-99
01:12.171;ID:2;RSSI;-100
01:12.173;ID:2;RSSI short;-100
01:12.174;ID:2;RSSI long;-99
01:12.265;ID:2;RSSI;-100
01:12.266;ID:2;RSSI short;-100
01:12.267;ID:2;RSSI long;-99
01:12.359;ID:2;RSSI;-100
01:12.360;ID:2;RSSI short;-100
01:12.361;ID:2;RSSI long;-99
01:12.452;ID:2;RSSI;-100
01:12.454;ID:2;RSSI short;-100
01:12.455;ID:2;RSSI long;-99
01:12.546;ID:2;RSSI;-100
01:12.548;ID:2;RSSI short;-100
01:12.549;ID:2;RSSI long;-99
01:12.550;ID:2;Send;35
01:12.551;ID:2;Recieved;70
01:12.640;ID:2;RSSI;-100
01:12.641;ID:2;RSSI short;-100
01:12.642;ID:2;RSSI long;-99
01:12.734;ID:2;RSSI;-100
01:12.735;ID:2;RSSI short;-100
01:12.736;ID:2;RSSI long;-99
01:12.827;ID:2;RSSI;-100
01:12.829;ID:2;RSSI short;-100
01:12.830;ID:2;RSSI long;-99
01:12.921;ID:2;RSSI;-100
01:12.923;ID:2;RSSI short;-100
01:12.924;ID:2;RSSI long;-99
01:13.015;ID:2;RSSI;-100
01:13.016;ID:2;RSSI short;-100
01:13.017;ID:2;RSSI long;-99
01:13.109;ID:2;RSSI;-100
01:13.110;ID:2;RSSI short;-100
01:13.111;ID:2;RSSI long;-99
01:13.202;ID:2;RSSI;-100
01:13.204;ID:2;RSSI short;-100
01:13.205;ID:2;RSSI long;-99
01:13.296;ID:2;RSSI;-100
01:13.298;ID:2;RSSI short;-100
01:13.299;ID:2;RSSI long;-99
01:13.390;ID:2;RSSI;-100
01:13.391;ID:2;RSSI short;-100
01:13.392;ID:2;RSSI long;-99
01:13.484;ID:2;RSSI;-100
01:13.485;ID:2;RSSI short;-100
01:13.486;ID:2;RSSI long;-101
01:13.577;ID:2;RSSI;-100
01:13.579;ID:2;RSSI short;-100
01:13.580;ID:2;RSSI long;-99
01:13.671;ID:2;RSSI;-100
01:13.673;ID:2;RSSI short;-100
01:13.674;ID:2;RSSI long;-99
01:13.765;ID:2;RSSI;-100
01:13.766;ID:2;RSSI short;-100
01:13.767;ID:2;RSSI long;-99
01:13.859;ID:2;RSSI;-100
01:13.860;ID:2;RSSI short;-100
01:13.861;ID:2;RSSI long;-99
01:13.952;ID:2;RSSI;-100
01:13.954;ID:2;RSSI short;-100
01:13.955;ID:2;RSSI long;-99
01:14.046;ID:2;RSSI;-100
01:14.048;ID:2;RSSI short;-100
01:14.049;ID:2;RSSI long;-99
01:14.140;ID:2;RSSI;-100
01:14.141;ID:2;RSSI short;-100
01:14.142;ID:2;RSSI long;-99
01:14.234;ID:2;RSSI;-100
01:14.235;ID:2;RSSI short;-100
01:14.236;ID:2;RSSI long;-99
01:14.327;ID:2;RSSI;-100
01:14.329;ID:2;RSSI short;-100
01:14.330;ID:2;RSSI long;-99
01:14.421;ID:2;RSSI;-100
01:14.423;ID:2;RSSI short;-100
01:14.424;ID:2;RSSI long;-100
01:14.515;ID:2;RSSI;-100
01:14.516;ID:2;RSSI short;-100
01:14.518;ID:2;RSSI long;-100
01:14.546;ID:2;Send;36
01:14.547;ID:2;Recieved;72
01:14.609;ID:2;RSSI;-100
01:14.610;ID:2;RSSI short;-100
01:14.611;ID:2;RSSI long;-100
01:14.704;ID:2;RSSI;-100
01:14.705;ID:2;RSSI short;-100
01:14.706;ID:2;RSSI long;-100
01:14.796;ID:2;RSSI;-100
01:14.798;ID:2;RSSI short;-100
01:14.799;ID:2;RSSI long;-100
01:14.890;ID:2;RSSI;-100
01:14.891;ID:2;RSSI short;-100
01:14.893;ID:2;RSSI long;-100
01:14.984;ID:2;RSSI;-100
01:14.985;ID:2;RSSI short;-100
01:14.986;ID:2;RSSI long;-100
01:15.077;ID:2;RSSI;-100
01:15.079;ID:2;RSSI short;-100
01:15.080;ID:2;RSSI long;-100
01:15.171;ID:2;RSSI;-100
01:15.173;ID:2;RSSI short;-100
01:15.174;ID:2;RSSI long;-100
01:15.265;ID:2;RSSI;-100
01:15.266;ID:2;RSSI short;-100
01:15.268;ID:2;RSSI long;-100
01:15.359;ID:2;RSSI;-100
01:15.360;ID:2;RSSI short;-100
01:15.361;ID:2;RSSI long;-100
01:15.452;ID:2;RSSI;-100
01:15.454;ID:2;RSSI short;-100
01:15.455;ID:2;RSSI long;-101
01:15.546;ID:2;RSSI;-100
01:15.548;ID:2;RSSI short;-100
01:15.549;ID:2;RSSI long;-100
01:15.640;ID:2;RSSI;-100
01:15.641;ID:2;RSSI short;-100
01:15.643;ID:2;RSSI long;-100
01:15.734;ID:2;RSSI;-100
01:15.735;ID:2;RSSI short;-100
01:15.736;ID:2;RSSI long;-100
01:15.827;ID:2;RSSI;-100
01:15.829;ID:2;RSSI short;-100
01:15.830;ID:2;RSSI long;-100
01:15.921;ID:2;RSSI;-100
01:15.923;ID:2;RSSI short;-100
01:15.924;ID:2;RSSI long;-100
01:16.015;ID:2;RSSI;-100
01:16.016;ID:2;RSSI short;-100
01:16.018;ID:2;RSSI long;-100
01:16.109;ID:2;RSSI;-100
01:16.110;ID:2;RSSI short;-100
01:16.111;ID:2;RSSI long;-100
01:16.202;ID:2;RSSI;-100
01:16.204;ID:2;RSSI short;-100
01:16.205;ID:2;RSSI long;-100
01:16.296;ID:2;RSSI;-100
01:16.298;ID:2;RSSI short;-100
01:16.299;ID:2;RSSI long;-100
01:16.390;ID:2;RSSI;-100
01:16.391;ID:2;RSSI short;-100
01:16.393;ID:2;RSSI long;-100
01:16.484;ID:2;RSSI;-100
01:16.485;ID:2;RSSI short;-100
01:16.486;ID:2;RSSI long;-100
01:16.546;ID:2;Send;37
01:16.547;ID:2;Recieved;74
01:16.578;ID:2;RSSI;-100
01:16.579;ID:2;RSSI short;-100
01:16.580;ID:2;RSSI long;-100
01:16.671;ID:2;RSSI;-100
01:16.673;ID:2;RSSI short;-100
01:16.674;ID:2;RSSI long;-100
01:16.765;ID:2;RSSI;-100
01:16.766;ID:2;RSSI short;-100
01:16.768;ID:2;RSSI long;-100
01:16.859;ID:2;RSSI;-100
01:16.860;ID:2;RSSI short;-100
01:16.861;ID:2;RSSI long;-100
01:16.952;ID:2;RSSI;-100
01:16.954;ID:2;RSSI short;-100
01:16.955;ID:2;RSSI long;-100
01:17.046;ID:2;RSSI;-100
01:17.048;ID:2;RSSI short;-100
01:17.049;ID:2;RSSI long;-100
01:17.140;ID:2;RSSI;-100
01:17.141;ID:2;RSSI short;-100
01:17.143;ID:2;RSSI long;-100
01:17.234;ID:2;RSSI;-100
01:17.235;ID:2;RSSI short;-100
01:17.236;ID:2;RSSI long;-100
01:17.327;ID:2;RSSI;-100
01:17.329;ID:2;RSSI short;-100
01:17.330;ID:2;RSSI long;-100
01:17.421;ID:2;RSSI;-100
01:17.423;ID:2;RSSI short;-100
01:17.424;ID:2;RSSI long;-101
01:17.515;ID:2;RSSI;-100
01:17.516;ID:2;RSSI short;-100
01:17.518;ID:2;RSSI long;-100
01:17.609;ID:2;RSSI;-100
01:17.610;ID:2;RSSI short;-100
01:17.611;ID:2;RSSI long;-100
01:17.702;ID:2;RSSI;-100
01:17.704;ID:2;RSSI short;-100
01:17.705;ID:2;RSSI long;-100
01:17.796;ID:2;RSSI;-100
01:17.798;ID:2;RSSI short;-100
01:17.799;ID:2;RSSI long;-100
01:17.890;ID:2;RSSI;-100
01:17.891;ID:2;RSSI short;-100
01:17.893;ID:2;RSSI long;-100
01:17.984;ID:2;RSSI;-100
01:17.985;ID:2;RSSI short;-100
01:17.986;ID:2;RSSI long;-100
01:18.077;ID:2;RSSI;-100
01:18.079;ID:2;RSSI short;-100
01:18.080;ID:2;RSSI long;-100
01:18.171;ID:2;RSSI;-100
01:18.173;ID:2;RSSI short;-100
01:18.174;ID:2;RSSI long;-100
01:18.265;ID:2;RSSI;-100
01:18.266;ID:2;RSSI short;-100
01:18.268;ID:2;RSSI long;-100
01:18.359;ID:2;RSSI;-100
01:18.360;ID:2;RSSI short;-100
01:18.361;ID:2;RSSI long;-100
01:18.452;ID:2;RSSI;-100
01:18.454;ID:2;RSSI short;-100
01:18.455;ID:2;RSSI long;-100
01:18.546;ID:2;RSSI;-100
01:18.548;ID:2;RSSI short;-100
01:18.549;ID:2;RSSI long;-100
01:18.551;ID:2;Send;38
01:18.551;ID:2;Recieved;76
01:18.640;ID:2;RSSI;-100
01:18.641;ID:2;RSSI short;-100
01:18.643;ID:2;RSSI long;-100
01:18.734;ID:2;RSSI;-100
01:18.735;ID:2;RSSI short;-100
01:18.736;ID:2;RSSI long;-100
01:18.827;ID:2;RSSI;-100
01:18.829;ID:2;RSSI short;-100
01:18.830;ID:2;RSSI long;-100
01:18.921;ID:2;RSSI;-100
01:18.923;ID:2;RSSI short;-100
01:18.924;ID:2;RSSI long;-100
01:19.015;ID:2;RSSI;-100
01:19.016;ID:2;RSSI short;-100
01:19.018;ID:2;RSSI long;-100
01:19.109;ID:2;RSSI;-100
01:19.110;ID:2;RSSI short;-100
01:19.111;ID:2;RSSI long;-100
01:19.202;ID:2;RSSI;-100
01:19.204;ID:2;RSSI short;-100
01:19.205;ID:2;RSSI long;-100
01:19.296;ID:2;RSSI;-100
01:19.298;ID:2;RSSI short;-100
01:19.299;ID:2;RSSI long;-100
01:19.390;ID:2;RSSI;-100
01:19.391;ID:2;RSSI short;-100
01:19.393;ID:2;RSSI long;-101
01:19.484;ID:2;RSSI;-100
01:19.485;ID:2;RSSI short;-100
01:19.486;ID:2;RSSI long;-100
01:19.577;ID:2;RSSI;-100
01:19.579;ID:2;RSSI short;-100
01:19.580;ID:2;RSSI long;-100
01:19.671;ID:2;RSSI;-100
01:19.673;ID:2;RSSI short;-100
01:19.674;ID:2;RSSI long;-100
01:19.765;ID:2;RSSI;-100
01:19.766;ID:2;RSSI short;-100
01:19.768;ID:2;RSSI long;-100
01:19.859;ID:2;RSSI;-100
01:19.860;ID:2;RSSI short;-100
01:19.861;ID:2;RSSI long;-100
01:19.952;ID:2;RSSI;-100
01:19.954;ID:2;RSSI short;-100
01:19.955;ID:2;RSSI long;-100
01:20.046;ID:2;RSSI;-100
01:20.048;ID:2;RSSI short;-100
01:20.049;ID:2;RSSI long;-100
01:20.140;ID:2;RSSI;-100
01:20.141;ID:2;RSSI short;-100
01:20.143;ID:2;RSSI long;-100
01:20.234;ID:2;RSSI;-100
01:20.235;ID:2;RSSI short;-100
01:20.236;ID:2;RSSI long;-100
01:20.327;ID:2;RSSI;-100
01:20.329;ID:2;RSSI short;-100
01:20.330;ID:2;RSSI long;-100
01:20.421;ID:2;RSSI;-100
01:20.423;ID:2;RSSI short;-100
01:20.424;ID:2;RSSI long;-100
01:20.521;ID:2;RSSI;-100
01:20.523;ID:2;RSSI short;-100
01:20.524;ID:2;RSSI long;-100
01:20.546;ID:2;Send;39
01:20.547;ID:2;Recieved;78
01:20.609;ID:2;RSSI;-100
01:20.610;ID:2;RSSI short;-100
01:20.611;ID:2;RSSI long;-100
01:20.702;ID:2;RSSI;-100
01:20.704;ID:2;RSSI short;-100
01:20.705;ID:2;RSSI long;-100
01:20.796;ID:2;RSSI;-100
01:20.798;ID:2;RSSI short;-100
01:20.799;ID:2;RSSI long;-100
01:20.890;ID:2;RSSI;-100
01:20.891;ID:2;RSSI short;-100
01:20.893;ID:2;RSSI long;-100
01:20.984;ID:2;RSSI;-100
01:20.985;ID:2;RSSI short;-100
01:20.986;ID:2;RSSI long;-100
01:21.077;ID:2;RSSI;-100
01:21.079;ID:2;RSSI short;-100
01:21.080;ID:2;RSSI long;-100
01:21.171;ID:2;RSSI;-100
01:21.173;ID:2;RSSI short;-100
01:21.174;ID:2;RSSI long;-100
01:21.265;ID:2;RSSI;-100
01:21.266;ID:2;RSSI short;-100
01:21.268;ID:2;RSSI long;-100
01:21.359;ID:2;RSSI;-100
01:21.360;ID:2;RSSI short;-100
01:21.361;ID:2;RSSI long;-101
01:21.452;ID:2;RSSI;-100
01:21.454;ID:2;RSSI short;-100
01:21.455;ID:2;RSSI long;-100
01:21.546;ID:2;RSSI;-100
01:21.548;ID:2;RSSI short;-100
01:21.549;ID:2;RSSI long;-100
01:21.640;ID:2;RSSI;-100
01:21.641;ID:2;RSSI short;-100
01:21.643;ID:2;RSSI long;-100
01:21.734;ID:2;RSSI;-100
01:21.735;ID:2;RSSI short;-100
01:21.736;ID:2;RSSI long;-100
01:21.827;ID:2;RSSI;-100
01:21.829;ID:2;RSSI short;-100
01:21.830;ID:2;RSSI long;-100
01:21.921;ID:2;RSSI;-100
01:21.923;ID:2;RSSI short;-100
01:21.924;ID:2;RSSI long;-100
01:22.015;ID:2;RSSI;-100
01:22.016;ID:2;RSSI short;-100
01:22.018;ID:2;RSSI long;-100
01:22.109;ID:2;RSSI;-100
01:22.110;ID:2;RSSI short;-100
01:22.111;ID:2;RSSI long;-100
01:22.202;ID:2;RSSI;-100
01:22.204;ID:2;RSSI short;-100
01:22.205;ID:2;RSSI long;-100
01:22.296;ID:2;RSSI;-100
01:22.298;ID:2;RSSI short;-100
01:22.299;ID:2;RSSI long;-100
01:22.390;ID:2;RSSI;-100
01:22.391;ID:2;RSSI short;-100
01:22.393;ID:2;RSSI long;-100
01:22.484;ID:2;RSSI;-100
01:22.485;ID:2;RSSI short;-100
01:22.486;ID:2;RSSI long;-100
01:22.546;ID:2;Send;40
01:22.547;ID:2;Recieved;80
01:22.578;ID:2;RSSI;-100
01:22.579;ID:2;RSSI short;-100
01:22.580;ID:2;RSSI long;-100
01:22.671;ID:2;RSSI;-100
01:22.673;ID:2;RSSI short;-100
01:22.674;ID:2;RSSI long;-100
01:22.765;ID:2;RSSI;-100
01:22.766;ID:2;RSSI short;-100
01:22.768;ID:2;RSSI long;-100
01:22.859;ID:2;RSSI;-100
01:22.860;ID:2;RSSI short;-100
01:22.861;ID:2;RSSI long;-100
01:22.952;ID:2;RSSI;-100
01:22.954;ID:2;RSSI short;-100
01:22.955;ID:2;RSSI long;-100
01:23.046;ID:2;RSSI;-100
01:23.048;ID:2;RSSI short;-100
01:23.049;ID:2;RSSI long;-100
01:23.140;ID:2;RSSI;-100
01:23.141;ID:2;RSSI short;-100
01:23.143;ID:2;RSSI long;-100
01:23.234;ID:2;RSSI;-100
01:23.235;ID:2;RSSI short;-100
01:23.236;ID:2;RSSI long;-100
01:23.327;ID:2;RSSI;-100
01:23.329;ID:2;RSSI short;-100
01:23.330;ID:2;RSSI long;-101
01:23.421;ID:2;RSSI;-100
01:23.423;ID:2;RSSI short;-100
01:23.424;ID:2;RSSI long;-100
01:23.515;ID:2;RSSI;-100
01:23.516;ID:2;RSSI short;-100
01:23.518;ID:2;RSSI long;-100
01:23.609;ID:2;RSSI;-100
01:23.610;ID:2;RSSI short;-100
01:23.611;ID:2;RSSI long;-100
01:23.702;ID:2;RSSI;-100
01:23.704;ID:2;RSSI short;-100
01:23.705;ID:2;RSSI long;-100
01:23.796;ID:2;RSSI;-100
01:23.798;ID:2;RSSI short;-100
01:23.799;ID:2;RSSI long;-100
01:23.890;ID:2;RSSI;-100
01:23.891;ID:2;RSSI short;-100
01:23.893;ID:2;RSSI long;-100
01:23.984;ID:2;RSSI;-100
01:23.985;ID:2;RSSI short;-100
01:23.986;ID:2;RSSI long;-100
01:24.077;ID:2;RSSI;-100
01:24.079;ID:2;RSSI short;-100
01:24.080;ID:2;RSSI long;-100
01:24.171;ID:2;RSSI;-100
01:24.173;ID:2;RSSI short;-100
01:24.174;ID:2;RSSI long;-100
01:24.265;ID:2;RSSI;-100
01:24.266;ID:2;RSSI short;-100
01:24.268;ID:2;RSSI long;-100
01:24.359;ID:2;RSSI;-100
01:24.360;ID:2;RSSI short;-100
01:24.361;ID:2;RSSI long;-100
01:24.452;ID:2;RSSI;-100
01:24.454;ID:2;RSSI short;-100
01:24.455;ID:2;RSSI long;-100
01:24.546;ID:2;RSSI;-100
01:24.548;ID:2;RSSI short;-100
01:24.549;ID:2;RSSI long;-100
01:24.551;ID:2;Send;41
01:24.551;ID:2;Recieved;82
01:24.640;ID:2;RSSI;-100
01:24.641;ID:2;RSSI short;-100
01:24.643;ID:2;RSSI long;-100
01:24.734;ID:2;RSSI;-100
01:24.735;ID:2;RSSI short;-100
01:24.736;ID:2;RSSI long;-100
01:24.827;ID:2;RSSI;-100
01:24.829;ID:2;RSSI short;-100
01:24.830;ID:2;RSSI long;-100
01:24.921;ID:2;RSSI;-100
01:24.923;ID:2;RSSI short;-100
01:24.924;ID:2;RSSI long;-100
01:25.015;ID:2;RSSI;-100
01:25.016;ID:2;RSSI short;-100
01:25.018;ID:2;RSSI long;-100
01:25.109;ID:2;RSSI;-100
01:25.110;ID:2;RSSI short;-100
01:25.111;ID:2;RSSI long;-100
01:25.202;ID:2;RSSI;-100
01:25.204;ID:2;RSSI short;-100
01:25.205;ID:2;RSSI long;-100
01:25.296;ID:2;RSSI;-100
01:25.298;ID:2;RSSI short;-100
01:25.299;ID:2;RSSI long;-101
01:25.390;ID:2;RSSI;-100
01:25.391;ID:2;RSSI short;-100
01:25.393;ID:2;RSSI long;-100
01:25.484;ID:2;RSSI;-100
01:25.485;ID:2;RSSI short;-100
01:25.486;ID:2;RSSI long;-100
01:25.577;ID:2;RSSI;-100
01:25.579;ID:2;RSSI short;-100
01:25.580;ID:2;RSSI long;-100
01:25.671;ID:2;RSSI;-100
01:25.673;ID:2;RSSI short;-100
01:25.674;ID:2;RSSI long;-100
01:25.765;ID:2;RSSI;-100
01:25.766;ID:2;RSSI short;-100
01:25.768;ID:2;RSSI long;-100
01:25.859;ID:2;RSSI;-100
01:25.860;ID:2;RSSI short;-100
01:25.861;ID:2;RSSI long;-100
01:25.952;ID:2;RSSI;-100
01:25.954;ID:2;RSSI short;-100
01:25.955;ID:2;RSSI long;-100
01:26.046;ID:2;RSSI;-100
01:26.048;ID:2;RSSI short;-100
01:26.049;ID:2;RSSI long;-100
01:26.140;ID:2;RSSI;-100
01:26.141;ID:2;RSSI short;-100
01:26.143;ID:2;RSSI long;-100
01:26.234;ID:2;RSSI;-100
01:26.235;ID:2;RSSI short;-100
01:26.236;ID:2;RSSI long;-100
01:26.327;ID:2;RSSI;-100
01:26.329;ID:2;RSSI short;-100
01:26.330;ID:2;RSSI long;-100
01:26.421;ID:2;RSSI;-100
01:26.423;ID:2;RSSI short;-100
01:26.424;ID:2;RSSI long;-100
01:26.515;ID:2;RSSI;-100
01:26.516;ID:2;RSSI short;-100
01:26.518;ID:2;RSSI long;-100
01:26.546;ID:2;Send;42
01:26.547;ID:2;Recieved;84
01:26.609;ID:2;RSSI;-100
01:26.610;ID:2;RSSI short;-100
01:26.611;ID:2;RSSI long;-100
01:26.702;ID:2;RSSI;-100
01:26.704;ID:2;RSSI short;-100
01:26.705;ID:2;RSSI long;-100
01:26.796;ID:2;RSSI;-100
01:26.798;ID:2;RSSI short;-100
01:26.799;ID:2;RSSI long;-100
01:26.890;ID:2;RSSI;-100
01:26.891;ID:2;RSSI short;-100
01:26.893;ID:2;RSSI long;-100
01:26.984;ID:2;RSSI;-100
01:26.985;ID:2;RSSI short;-100
01:26.986;ID:2;RSSI long;-100
01:27.077;ID:2;RSSI;-100
01:27.079;ID:2;RSSI short;-100
01:27.080;ID:2;RSSI long;-100
01:27.171;ID:2;RSSI;-100
01:27.173;ID:2;RSSI short;-100
01:27.174;ID:2;RSSI long;-100
01:27.265;ID:2;RSSI;-100
01:27.266;ID:2;RSSI short;-100
01:27.268;ID:2;RSSI long;-101
01:27.359;ID:2;RSSI;-100
01:27.360;ID:2;RSSI short;-100
01:27.361;ID:2;RSSI long;-100
01:27.452;ID:2;RSSI;-100
01:27.454;ID:2;RSSI short;-100
01:27.455;ID:2;RSSI long;-100
01:27.546;ID:2;RSSI;-100
01:27.548;ID:2;RSSI short;-100
01:27.549;ID:2;RSSI long;-100
01:27.640;ID:2;RSSI;-100
01:27.641;ID:2;RSSI short;-100
01:27.643;ID:2;RSSI long;-100
01:27.734;ID:2;RSSI;-100
01:27.735;ID:2;RSSI short;-100
01:27.736;ID:2;RSSI long;-100
01:27.827;ID:2;RSSI;-100
01:27.829;ID:2;RSSI short;-100
01:27.830;ID:2;RSSI long;-100
01:27.921;ID:2;RSSI;-100
01:27.923;ID:2;RSSI short;-100
01:27.924;ID:2;RSSI long;-100
01:28.015;ID:2;RSSI;-100
01:28.016;ID:2;RSSI short;-100
01:28.018;ID:2;RSSI long;-100
01:28.109;ID:2;RSSI;-100
01:28.110;ID:2;RSSI short;-100
01:28.111;ID:2;RSSI long;-100
01:28.202;ID:2;RSSI;-100
01:28.204;ID:2;RSSI short;-100
01:28.205;ID:2;RSSI long;-100
01:28.296;ID:2;RSSI;-100
01:28.298;ID:2;RSSI short;-100
01:28.299;ID:2;RSSI long;-100
01:28.390;ID:2;RSSI;-100
01:28.391;ID:2;RSSI short;-100
01:28.393;ID:2;RSSI long;-100
01:28.484;ID:2;RSSI;-100
01:28.485;ID:2;RSSI short;-100
01:28.486;ID:2;RSSI long;-100
01:28.546;ID:2;Send;43
01:28.547;ID:2;Recieved;86
01:28.578;ID:2;RSSI;-100
01:28.579;ID:2;RSSI short;-100
01:28.580;ID:2;RSSI long;-100
01:28.671;ID:2;RSSI;-100
01:28.673;ID:2;RSSI short;-100
01:28.674;ID:2;RSSI long;-100
01:28.765;ID:2;RSSI;-100
01:28.766;ID:2;RSSI short;-100
01:28.768;ID:2;RSSI long;-100
01:28.859;ID:2;RSSI;-100
01:28.860;ID:2;RSSI short;-100
01:28.861;ID:2;RSSI long;-100
01:28.952;ID:2;RSSI;-100
01:28.954;ID:2;RSSI short;-100
01:28.955;ID:2;RSSI long;-100
01:29.046;ID:2;RSSI;-100
01:29.048;ID:2;RSSI short;-100
01:29.049;ID:2;RSSI long;-100
01:29.140;ID:2;RSSI;-100
01:29.141;ID:2;RSSI short;-100
01:29.143;ID:2;RSSI long;-100
01:29.234;ID:2;RSSI;-100
01:29.235;ID:2;RSSI short;-100
01:29.236;ID:2;RSSI long;-101
01:29.327;ID:2;RSSI;-100
01:29.329;ID:2;RSSI short;-100
01:29.330;ID:2;RSSI long;-100
01:29.421;ID:2;RSSI;-100
01:29.423;ID:2;RSSI short;-100
01:29.424;ID:2;RSSI long;-100
01:29.515;ID:2;RSSI;-100
01:29.516;ID:2;RSSI short;-100
01:29.518;ID:2;RSSI long;-100
01:29.609;ID:2;RSSI;-100
01:29.610;ID:2;RSSI short;-100
01:29.611;ID:2;RSSI long;-100
01:29.702;ID:2;RSSI;-100
01:29.704;ID:2;RSSI short;-100
01:29.705;ID:2;RSSI long;-100
01:29.796;ID:2;RSSI;-100
01:29.798;ID:2;RSSI short;-100
01:29.799;ID:2;RSSI long;-100
01:29.890;ID:2;RSSI;-100
01:29.891;ID:2;RSSI short;-100
01:29.893;ID:2;RSSI long;-100
01:29.984;ID:2;RSSI;-100
