Time;ID;Type;Value
00:51.692;ID:1;RSSI;-100
00:51.694;ID:1;RSSI short;-100
00:51.695;ID:1;RSSI long;-100
00:51.786;ID:1;RSSI;-100
00:51.787;ID:1;RSSI short;-100
00:51.789;ID:1;RSSI long;-100
00:51.880;ID:1;RSSI;-100
00:51.881;ID:1;RSSI short;-100
00:51.882;ID:1;RSSI long;-100
00:51.974;ID:1;RSSI;-100
00:51.975;ID:1;RSSI short;-100
00:51.976;ID:1;RSSI long;-101
00:52.067;ID:1;RSSI;-100
00:52.069;ID:1;RSSI short;-100
00:52.070;ID:1;RSSI long;-100
00:52.161;ID:1;RSSI;-100
00:52.162;ID:1;RSSI short;-100
00:52.164;ID:1;RSSI long;-100
00:52.255;ID:1;RSSI;-100
00:52.256;ID:1;RSSI short;-100
00:52.257;ID:1;RSSI long;-100
00:52.349;ID:1;RSSI;-100
00:52.350;ID:1;RSSI short;-100
00:52.351;ID:1;RSSI long;-100
00:52.442;ID:1;RSSI;-100
00:52.444;ID:1;RSSI short;-100
00:52.445;ID:1;RSSI long;-100
00:52.536;ID:1;RSSI;-100
00:52.537;ID:1;RSSI short;-100
00:52.539;ID:1;RSSI long;-100
00:52.630;ID:1;RSSI;-100
00:52.631;ID:1;RSSI short;-100
00:52.632;ID:1;RSSI long;-100
00:52.692;ID:1;Send;25
00:52.693;ID:1;Recieved;29
00:52.724;ID:1;RSSI;-100
00:52.725;ID:1;RSSI short;-100
00:52.726;ID:1;RSSI long;-100
00:52.817;ID:1;RSSI;-100
00:52.819;ID:1;RSSI short;-100
00:52.820;ID:1;RSSI long;-100
00:52.911;ID:1;RSSI;-100
00:52.912;ID:1;RSSI short;-100
00:52.914;ID:1;RSSI long;-100
00:53.005;ID:1;RSSI;-100
00:53.006;ID:1;RSSI short;-100
00:53.007;ID:1;RSSI long;-100
00:53.099;ID:1;RSSI;-100
00:53.100;ID:1;RSSI short;-100
00:53.101;ID:1;RSSI long;-100
00:53.192;ID:1;RSSI;-100
00:53.194;ID:1;RSSI short;-100
00:53.195;ID:1;RSSI long;-100
00:53.286;ID:1;RSSI;-100
00:53.287;ID:1;RSSI short;-100
00:53.289;ID:1;RSSI long;-100
00:53.380;ID:1;RSSI;-100
00:53.381;ID:1;RSSI short;-100
00:53.382;ID:1;RSSI long;-100
00:53.474;ID:1;RSSI;-100
00:53.475;ID:1;RSSI short;-100
00:53.476;ID:1;RSSI long;-100
00:53.567;ID:1;RSSI;-100
00:53.569;ID:1;RSSI short;-100
00:53.570;ID:1;RSSI long;-100
00:53.661;ID:1;RSSI;-100
00:53.662;ID:1;RSSI short;-100
00:53.664;ID:1;RSSI long;-100
00:53.755;ID:1;RSSI;-100
00:53.756;ID:1;RSSI short;-100
00:53.757;ID:1;RSSI long;-100
00:53.849;ID:1;RSSI;-100
00:53.850;ID:1;RSSI short;-100
00:53.851;ID:1;RSSI long;-100
00:53.942;ID:1;RSSI;-100
00:53.944;ID:1;RSSI short;-100
00:53.945;ID:1;RSSI long;-101
00:54.036;ID:1;RSSI;-100
00:54.037;ID:1;RSSI short;-100
00:54.039;ID:1;RSSI long;-100
00:54.130;ID:1;RSSI;-100
00:54.131;ID:1;RSSI short;-100
00:54.132;ID:1;RSSI long;-100
00:54.224;ID:1;RSSI;-100
00:54.225;ID:1;RSSI short;-100
00:54.226;ID:1;RSSI long;-100
00:54.317;ID:1;RSSI;-100
00:54.319;ID:1;RSSI short;-100
00:54.320;ID:1;RSSI long;-100
00:54.411;ID:1;RSSI;-100
00:54.412;ID:1;RSSI short;-100
00:54.414;ID:1;RSSI long;-100
00:54.505;ID:1;RSSI;-100
00:54.506;ID:1;RSSI short;-100
00:54.507;ID:1;RSSI long;-100
00:54.598;ID:1;RSSI;-69
00:54.600;ID:1;RSSI short;-98
00:54.601;ID:1;RSSI long;-99
00:54.692;ID:1;RSSI;-100
00:54.693;ID:1;RSSI short;-98
00:54.695;ID:1;RSSI long;-99
00:54.696;ID:1;Send;26
00:54.697;ID:1;Recieved;31
00:54.786;ID:1;RSSI;-100
00:54.787;ID:1;RSSI short;-98
00:54.788;ID:1;RSSI long;-99
00:54.880;ID:1;RSSI;-100
00:54.881;ID:1;RSSI short;-98
00:54.882;ID:1;RSSI long;-99
00:54.974;ID:1;RSSI;-100
00:54.975;ID:1;RSSI short;-98
00:54.976;ID:1;RSSI long;-99
00:55.067;ID:1;RSSI;-100
00:55.068;ID:1;RSSI short;-98
00:55.070;ID:1;RSSI long;-99
00:55.161;ID:1;RSSI;-100
00:55.162;ID:1;RSSI short;-98
00:55.163;ID:1;RSSI long;-99
00:55.255;ID:1;RSSI;-100
00:55.256;ID:1;RSSI short;-98
00:55.257;ID:1;RSSI long;-99
00:55.349;ID:1;RSSI;-100
00:55.350;ID:1;RSSI short;-98
00:55.351;ID:1;RSSI long;-99
00:55.442;ID:1;RSSI;-100
00:55.443;ID:1;RSSI short;-98
00:55.445;ID:1;RSSI long;-99
00:55.536;ID:1;RSSI;-100
00:55.537;ID:1;RSSI short;-98
00:55.538;ID:1;RSSI long;-99
00:55.630;ID:1;RSSI;-100
00:55.631;ID:1;RSSI short;-98
00:55.632;ID:1;RSSI long;-99
00:55.724;ID:1;RSSI;-100
00:55.725;ID:1;RSSI short;-98
00:55.726;ID:1;RSSI long;-99
00:55.817;ID:1;RSSI;-100
00:55.818;ID:1;RSSI short;-98
00:55.820;ID:1;RSSI long;-99
00:55.911;ID:1;RSSI;-100
00:55.912;ID:1;RSSI short;-98
00:55.913;ID:1;RSSI long;-101
00:56.005;ID:1;RSSI;-100
00:56.006;ID:1;RSSI short;-98
00:56.007;ID:1;RSSI long;-99
00:56.099;ID:1;RSSI;-100
00:56.100;ID:1;RSSI short;-98
00:56.101;ID:1;RSSI long;-99
00:56.192;ID:1;RSSI;-100
00:56.193;ID:1;RSSI short;-98
00:56.195;ID:1;RSSI long;-99
00:56.286;ID:1;RSSI;-100
00:56.287;ID:1;RSSI short;-98
00:56.288;ID:1;RSSI long;-99
00:56.380;ID:1;RSSI;-100
00:56.381;ID:1;RSSI short;-98
00:56.382;ID:1;RSSI long;-99
00:56.474;ID:1;RSSI;-100
00:56.475;ID:1;RSSI short;-98
00:56.476;ID:1;RSSI long;-99
00:56.567;ID:1;RSSI;-100
00:56.569;ID:1;RSSI short;-100
00:56.570;ID:1;RSSI long;-99
00:56.661;ID:1;RSSI;-100
00:56.662;ID:1;RSSI short;-100
00:56.663;ID:1;RSSI long;-99
00:56.692;ID:1;Send;27
00:56.693;ID:1;Recieved;33
00:56.755;ID:1;RSSI;-100
00:56.756;ID:1;RSSI short;-100
00:56.757;ID:1;RSSI long;-99
00:56.849;ID:1;RSSI;-100
00:56.850;ID:1;RSSI short;-100
00:56.851;ID:1;RSSI long;-99
00:56.942;ID:1;RSSI;-100
00:56.944;ID:1;RSSI short;-100
00:56.945;ID:1;RSSI long;-99
00:57.036;ID:1;RSSI;-100
00:57.037;ID:1;RSSI short;-100
00:57.038;ID:1;RSSI long;-99
00:57.130;ID:1;RSSI;-100
00:57.131;ID:1;RSSI short;-100
00:57.132;ID:1;RSSI long;-99
00:57.224;ID:1;RSSI;-100
00:57.225;ID:1;RSSI short;-100
00:57.226;ID:1;RSSI long;-99
00:57.317;ID:1;RSSI;-100
00:57.319;ID:1;RSSI short;-100
00:57.320;ID:1;RSSI long;-99
00:57.411;ID:1;RSSI;-100
00:57.412;ID:1;RSSI short;-100
00:57.413;ID:1;RSSI long;-99
00:57.505;ID:1;RSSI;-100
00:57.506;ID:1;RSSI short;-100
00:57.507;ID:1;RSSI long;-99
00:57.599;ID:1;RSSI;-100
00:57.600;ID:1;RSSI short;-100
00:57.601;ID:1;RSSI long;-99
00:57.692;ID:1;RSSI;-100
00:57.694;ID:1;RSSI short;-100
00:57.695;ID:1;RSSI long;-99
00:57.786;ID:1;RSSI;-100
00:57.787;ID:1;RSSI short;-100
00:57.788;ID:1;RSSI long;-99
00:57.880;ID:1;RSSI;-100
00:57.881;ID:1;RSSI short;-100
00:57.882;ID:1;RSSI long;-101
00:57.974;ID:1;RSSI;-100
00:57.975;ID:1;RSSI short;-100
00:57.976;ID:1;RSSI long;-99
00:58.067;ID:1;RSSI;-100
00:58.069;ID:1;RSSI short;-100
00:58.070;ID:1;RSSI long;-99
00:58.161;ID:1;RSSI;-100
00:58.162;ID:1;RSSI short;-100
00:58.163;ID:1;RSSI long;-99
00:58.255;ID:1;RSSI;-100
00:58.256;ID:1;RSSI short;-100
00:58.257;ID:1;RSSI long;-99
00:58.349;ID:1;RSSI;-100
00:58.350;ID:1;RSSI short;-100
00:58.351;ID:1;RSSI long;-99
00:58.442;ID:1;RSSI;-100
00:58.444;ID:1;RSSI short;-100
00:58.445;ID:1;RSSI long;-99
00:58.536;ID:1;RSSI;-100
00:58.537;ID:1;RSSI short;-100
00:58.538;ID:1;RSSI long;-99
00:58.630;ID:1;RSSI;-100
00:58.631;ID:1;RSSI short;-100
00:58.632;ID:1;RSSI long;-99
00:58.692;ID:1;Send;28
00:58.693;ID:1;Recieved;35
00:58.724;ID:1;RSSI;-100
00:58.725;ID:1;RSSI short;-100
00:58.726;ID:1;RSSI long;-99
00:58.817;ID:1;RSSI;-100
00:58.819;ID:1;RSSI short;-100
00:58.820;ID:1;RSSI long;-99
00:58.911;ID:1;RSSI;-100
00:58.912;ID:1;RSSI short;-100
00:58.913;ID:1;RSSI long;-99
00:59.005;ID:1;RSSI;-100
00:59.006;ID:1;RSSI short;-100
00:59.007;ID:1;RSSI long;-99
00:59.099;ID:1;RSSI;-100
00:59.100;ID:1;RSSI short;-100
00:59.101;ID:1;RSSI long;-99
00:59.192;ID:1;RSSI;-100
00:59.194;ID:1;RSSI short;-100
00:59.195;ID:1;RSSI long;-99
00:59.286;ID:1;RSSI;-100
00:59.287;ID:1;RSSI short;-100
00:59.288;ID:1;RSSI long;-99
00:59.380;ID:1;RSSI;-100
00:59.381;ID:1;RSSI short;-100
00:59.382;ID:1;RSSI long;-99
00:59.474;ID:1;RSSI;-100
00:59.475;ID:1;RSSI short;-100
00:59.476;ID:1;RSSI long;-99
00:59.567;ID:1;RSSI;-100
00:59.569;ID:1;RSSI short;-100
00:59.570;ID:1;RSSI long;-99
00:59.661;ID:1;RSSI;-100
00:59.662;ID:1;RSSI short;-100
00:59.663;ID:1;RSSI long;-99
00:59.755;ID:1;RSSI;-100
00:59.756;ID:1;RSSI short;-100
00:59.757;ID:1;RSSI long;-99
00:59.849;ID:1;RSSI;-100
00:59.850;ID:1;RSSI short;-100
00:59.851;ID:1;RSSI long;-101
00:59.942;ID:1;RSSI;-100
00:59.944;ID:1;RSSI short;-100
00:59.945;ID:1;RSSI long;-99
01:00.036;ID:1;RSSI;-100
01:00.037;ID:1;RSSI short;-100
01:00.038;ID:1;RSSI long;-99
01:00.130;ID:1;RSSI;-100
01:00.131;ID:1;RSSI short;-100
01:00.132;ID:1;RSSI long;-99
01:00.224;ID:1;RSSI;-100
01:00.225;ID:1;RSSI short;-100
01:00.226;ID:1;RSSI long;-99
01:00.317;ID:1;RSSI;-100
01:00.319;ID:1;RSSI short;-100
01:00.320;ID:1;RSSI long;-100
01:00.411;ID:1;RSSI;-100
01:00.412;ID:1;RSSI short;-100
01:00.414;ID:1;RSSI long;-100
01:00.505;ID:1;RSSI;-100
01:00.506;ID:1;RSSI short;-100
01:00.507;ID:1;RSSI long;-100
01:00.599;ID:1;RSSI;-100
01:00.600;ID:1;RSSI short;-100
01:00.601;ID:1;RSSI long;-100
01:00.692;ID:1;RSSI;-100
01:00.694;ID:1;RSSI short;-100
01:00.695;ID:1;RSSI long;-100
01:00.697;ID:1;Send;29
01:00.698;ID:1;Recieved;37
01:00.786;ID:1;RSSI;-100
01:00.787;ID:1;RSSI short;-100
01:00.789;ID:1;RSSI long;-100
01:00.880;ID:1;RSSI;-100
01:00.881;ID:1;RSSI short;-100
01:00.882;ID:1;RSSI long;-100
01:00.974;ID:1;RSSI;-100
01:00.975;ID:1;RSSI short;-100
01:00.976;ID:1;RSSI long;-100
01:01.067;ID:1;RSSI;-100
01:01.069;ID:1;RSSI short;-100
01:01.070;ID:1;RSSI long;-100
01:01.161;ID:1;RSSI;-100
01:01.162;ID:1;RSSI short;-100
01:01.164;ID:1;RSSI long;-100
01:01.255;ID:1;RSSI;-100
01:01.256;ID:1;RSSI short;-100
01:01.257;ID:1;RSSI long;-100
01:01.349;ID:1;RSSI;-100
01:01.350;ID:1;RSSI short;-100
01:01.351;ID:1;RSSI long;-100
01:01.442;ID:1;RSSI;-100
01:01.444;ID:1;RSSI short;-100
01:01.445;ID:1;RSSI long;-100
01:01.536;ID:1;RSSI;-100
01:01.537;ID:1;RSSI short;-100
01:01.539;ID:1;RSSI long;-100
01:01.630;ID:1;RSSI;-100
01:01.631;ID:1;RSSI short;-100
01:01.632;ID:1;RSSI long;-100
01:01.724;ID:1;RSSI;-100
01:01.725;ID:1;RSSI short;-100
01:01.726;ID:1;RSSI long;-100
01:01.817;ID:1;RSSI;-100
01:01.819;ID:1;RSSI short;-100
01:01.820;ID:1;RSSI long;-101
01:01.911;ID:1;RSSI;-100
01:01.912;ID:1;RSSI short;-100
01:01.914;ID:1;RSSI long;-100
01:02.005;ID:1;RSSI;-100
01:02.006;ID:1;RSSI short;-100
01:02.007;ID:1;RSSI long;-100
01:02.099;ID:1;RSSI;-100
01:02.100;ID:1;RSSI short;-100
01:02.101;ID:1;RSSI long;-100
01:02.192;ID:1;RSSI;-100
01:02.194;ID:1;RSSI short;-100
01:02.195;ID:1;RSSI long;-100
01:02.286;ID:1;RSSI;-100
01:02.287;ID:1;RSSI short;-100
01:02.289;ID:1;RSSI long;-100
01:02.380;ID:1;RSSI;-100
01:02.381;ID:1;RSSI short;-100
01:02.382;ID:1;RSSI long;-100
01:02.474;ID:1;RSSI;-100
01:02.475;ID:1;RSSI short;-100
01:02.476;ID:1;RSSI long;-100
01:02.567;ID:1;RSSI;-100
01:02.569;ID:1;RSSI short;-100
01:02.570;ID:1;RSSI long;-100
01:02.661;ID:1;RSSI;-100
01:02.662;ID:1;RSSI short;-100
01:02.664;ID:1;RSSI long;-100
01:02.692;ID:1;Send;30
01:02.693;ID:1;Recieved;39
01:02.755;ID:1;RSSI;-100
01:02.756;ID:1;RSSI short;-100
01:02.757;ID:1;RSSI long;-100
01:02.849;ID:1;RSSI;-100
01:02.850;ID:1;RSSI short;-100
01:02.851;ID:1;RSSI long;-100
01:02.942;ID:1;RSSI;-100
01:02.944;ID:1;RSSI short;-100
01:02.945;ID:1;RSSI long;-100
01:03.036;ID:1;RSSI;-100
01:03.037;ID:1;RSSI short;-100
01:03.039;ID:1;RSSI long;-100
01:03.130;ID:1;RSSI;-100
01:03.131;ID:1;RSSI short;-100
01:03.132;ID:1;RSSI long;-100
01:03.224;ID:1;RSSI;-100
01:03.225;ID:1;RSSI short;-100
01:03.226;ID:1;RSSI long;-100
01:03.317;ID:1;RSSI;-100
01:03.319;ID:1;RSSI short;-100
01:03.320;ID:1;RSSI long;-100
01:03.411;ID:1;RSSI;-100
01:03.412;ID:1;RSSI short;-100
01:03.414;ID:1;RSSI long;-100
01:03.505;ID:1;RSSI;-100
01:03.506;ID:1;RSSI short;-100
01:03.507;ID:1;RSSI long;-100
01:03.599;ID:1;RSSI;-100
01:03.600;ID:1;RSSI short;-100
01:03.601;ID:1;RSSI long;-100
01:03.692;ID:1;RSSI;-100
01:03.694;ID:1;RSSI short;-100
01:03.695;ID:1;RSSI long;-100
01:03.786;ID:1;RSSI;-100
01:03.787;ID:1;RSSI short;-100
01:03.789;ID:1;RSSI long;-101
01:03.880;ID:1;RSSI;-100
01:03.881;ID:1;RSSI short;-100
01:03.882;ID:1;RSSI long;-100
01:03.974;ID:1;RSSI;-100
01:03.975;ID:1;RSSI short;-100
01:03.976;ID:1;RSSI long;-100
01:04.067;ID:1;RSSI;-100
01:04.069;ID:1;RSSI short;-100
01:04.070;ID:1;RSSI long;-100
01:04.161;ID:1;RSSI;-100
01:04.162;ID:1;RSSI short;-100
01:04.164;ID:1;RSSI long;-100
01:04.255;ID:1;RSSI;-100
01:04.256;ID:1;RSSI short;-100
01:04.257;ID:1;RSSI long;-100
01:04.349;ID:1;RSSI;-100
01:04.350;ID:1;RSSI short;-100
01:04.351;ID:1;RSSI long;-100
01:04.442;ID:1;RSSI;-100
01:04.444;ID:1;RSSI short;-100
01:04.445;ID:1;RSSI long;-100
01:04.536;ID:1;RSSI;-100
01:04.537;ID:1;RSSI short;-100
01:04.539;ID:1;RSSI long;-100
01:04.630;ID:1;RSSI;-100
01:04.631;ID:1;RSSI short;-100
01:04.632;ID:1;RSSI long;-100
01:04.692;ID:1;Send;31
01:04.693;ID:1;Recieved;41
01:04.724;ID:1;RSSI;-100
01:04.725;ID:1;RSSI short;-100
01:04.726;ID:1;RSSI long;-100
01:04.817;ID:1;RSSI;-100
01:04.819;ID:1;RSSI short;-100
01:04.820;ID:1;RSSI long;-100
01:04.911;ID:1;RSSI;-100
01:04.912;ID:1;RSSI short;-100
01:04.914;ID:1;RSSI long;-100
01:05.005;ID:1;RSSI;-100
01:05.006;ID:1;RSSI short;-100
01:05.007;ID:1;RSSI long;-100
01:05.099;ID:1;RSSI;-100
01:05.100;ID:1;RSSI short;-100
01:05.101;ID:1;RSSI long;-100
01:05.192;ID:1;RSSI;-100
01:05.194;ID:1;RSSI short;-100
01:05.195;ID:1;RSSI long;-100
01:05.286;ID:1;RSSI;-100
01:05.287;ID:1;RSSI short;-100
01:05.289;ID:1;RSSI long;-100
01:05.380;ID:1;RSSI;-100
01:05.381;ID:1;RSSI short;-100
01:05.382;ID:1;RSSI long;-100
01:05.474;ID:1;RSSI;-100
01:05.475;ID:1;RSSI short;-100
01:05.476;ID:1;RSSI long;-100
01:05.567;ID:1;RSSI;-100
01:05.569;ID:1;RSSI short;-100
01:05.570;ID:1;RSSI long;-100
01:05.661;ID:1;RSSI;-100
01:05.662;ID:1;RSSI short;-100
01:05.664;ID:1;RSSI long;-100
01:05.755;ID:1;RSSI;-100
01:05.756;ID:1;RSSI short;-100
01:05.757;ID:1;RSSI long;-101
01:05.849;ID:1;RSSI;-100
01:05.850;ID:1;RSSI short;-100
01:05.851;ID:1;RSSI long;-100
01:05.942;ID:1;RSSI;-100
01:05.944;ID:1;RSSI short;-100
01:05.945;ID:1;RSSI long;-100
01:06.036;ID:1;RSSI;-100
01:06.037;ID:1;RSSI short;-100
01:06.039;ID:1;RSSI long;-100
01:06.130;ID:1;RSSI;-100
01:06.131;ID:1;RSSI short;-100
01:06.132;ID:1;RSSI long;-100
01:06.224;ID:1;RSSI;-100
01:06.225;ID:1;RSSI short;-100
01:06.226;ID:1;RSSI long;-100
01:06.317;ID:1;RSSI;-100
01:06.319;ID:1;RSSI short;-100
01:06.320;ID:1;RSSI long;-100
01:06.411;ID:1;RSSI;-100
01:06.412;ID:1;RSSI short;-100
01:06.414;ID:1;RSSI long;-100
01:06.505;ID:1;RSSI;-100
01:06.506;ID:1;RSSI short;-100
01:06.507;ID:1;RSSI long;-100
01:06.599;ID:1;RSSI;-100
01:06.600;ID:1;RSSI short;-100
01:06.601;ID:1;RSSI long;-100
01:06.692;ID:1;RSSI;-100
01:06.694;ID:1;RSSI short;-100
01:06.695;ID:1;RSSI long;-100
01:06.697;ID:1;Send;32
01:06.698;ID:1;Recieved;43
01:06.786;ID:1;RSSI;-100
01:06.787;ID:1;RSSI short;-100
01:06.789;ID:1;RSSI long;-100
01:06.880;ID:1;RSSI;-100
01:06.881;ID:1;RSSI short;-100
01:06.882;ID:1;RSSI long;-100
01:06.974;ID:1;RSSI;-100
01:06.975;ID:1;RSSI short;-100
01:06.976;ID:1;RSSI long;-100
01:07.067;ID:1;RSSI;-100
01:07.069;ID:1;RSSI short;-100
01:07.070;ID:1;RSSI long;-100
01:07.161;ID:1;RSSI;-100
01:07.162;ID:1;RSSI short;-100
01:07.164;ID:1;RSSI long;-100
01:07.255;ID:1;RSSI;-100
01:07.256;ID:1;RSSI short;-100
01:07.257;ID:1;RSSI long;-100
01:07.349;ID:1;RSSI;-100
01:07.350;ID:1;RSSI short;-100
01:07.351;ID:1;RSSI long;-100
01:07.442;ID:1;RSSI;-100
01:07.444;ID:1;RSSI short;-100
01:07.445;ID:1;RSSI long;-100
01:07.536;ID:1;RSSI;-100
01:07.537;ID:1;RSSI short;-100
01:07.539;ID:1;RSSI long;-100
01:07.630;ID:1;RSSI;-100
01:07.631;ID:1;RSSI short;-100
01:07.632;ID:1;RSSI long;-100
01:07.724;ID:1;RSSI;-100
01:07.725;ID:1;RSSI short;-100
01:07.726;ID:1;RSSI long;-101
01:07.817;ID:1;RSSI;-100
01:07.819;ID:1;RSSI short;-100
01:07.820;ID:1;RSSI long;-100
01:07.911;ID:1;RSSI;-100
01:07.912;ID:1;RSSI short;-100
01:07.914;ID:1;RSSI long;-100
01:08.005;ID:1;RSSI;-100
01:08.006;ID:1;RSSI short;-100
01:08.007;ID:1;RSSI long;-100
01:08.099;ID:1;RSSI;-100
01:08.100;ID:1;RSSI short;-100
01:08.101;ID:1;RSSI long;-100
01:08.192;ID:1;RSSI;-100
01:08.194;ID:1;RSSI short;-100
01:08.195;ID:1;RSSI long;-100
01:08.286;ID:1;RSSI;-100
01:08.287;ID:1;RSSI short;-100
01:08.289;ID:1;RSSI long;-100
01:08.380;ID:1;RSSI;-100
01:08.381;ID:1;RSSI short;-100
01:08.382;ID:1;RSSI long;-100
01:08.474;ID:1;RSSI;-100
01:08.475;ID:1;RSSI short;-100
01:08.476;ID:1;RSSI long;-100
01:08.567;ID:1;RSSI;-100
01:08.569;ID:1;RSSI short;-100
01:08.570;ID:1;RSSI long;-100
01:08.661;ID:1;RSSI;-100
01:08.662;ID:1;RSSI short;-100
01:08.664;ID:1;RSSI long;-100
01:08.692;ID:1;Send;33
01:08.693;ID:1;Recieved;45
01:08.755;ID:1;RSSI;-100
01:08.756;ID:1;RSSI short;-100
01:08.757;ID:1;RSSI long;-100
01:08.849;ID:1;RSSI;-100
01:08.850;ID:1;RSSI short;-100
01:08.851;ID:1;RSSI long;-100
01:08.942;ID:1;RSSI;-100
01:08.944;ID:1;RSSI short;-100
01:08.945;ID:1;RSSI long;-100
01:09.036;ID:1;RSSI;-100
01:09.037;ID:1;RSSI short;-100
01:09.039;ID:1;RSSI long;-100
01:09.130;ID:1;RSSI;-100
01:09.131;ID:1;RSSI short;-100
01:09.132;ID:1;RSSI long;-100
01:09.224;ID:1;RSSI;-100
01:09.225;ID:1;RSSI short;-100
01:09.226;ID:1;RSSI long;-100
01:09.317;ID:1;RSSI;-100
01:09.319;ID:1;RSSI short;-100
01:09.320;ID:1;RSSI long;-100
01:09.411;ID:1;RSSI;-100
01:09.412;ID:1;RSSI short;-100
01:09.414;ID:1;RSSI long;-100
01:09.505;ID:1;RSSI;-100
01:09.506;ID:1;RSSI short;-100
01:09.507;ID:1;RSSI long;-100
01:09.599;ID:1;RSSI;-100
01:09.600;ID:1;RSSI short;-100
01:09.601;ID:1;RSSI long;-100
01:09.692;ID:1;RSSI;-100
01:09.694;ID:1;RSSI short;-100
01:09.695;ID:1;RSSI long;-101
01:09.786;ID:1;RSSI;-100
01:09.787;ID:1;RSSI short;-100
01:09.789;ID:1;RSSI long;-100
01:09.880;ID:1;RSSI;-100
01:09.881;ID:1;RSSI short;-100
01:09.882;ID:1;RSSI long;-100
01:09.974;ID:1;RSSI;-100
01:09.975;ID:1;RSSI short;-100
01:09.976;ID:1;RSSI long;-100
01:10.067;ID:1;RSSI;-100
01:10.069;ID:1;RSSI short;-100
01:10.070;ID:1;RSSI long;-100
01:10.161;ID:1;RSSI;-100
01:10.162;ID:1;RSSI short;-100
01:10.164;ID:1;RSSI long;-100
01:10.255;ID:1;RSSI;-100
01:10.256;ID:1;RSSI short;-100
01:10.257;ID:1;RSSI long;-100
01:10.349;ID:1;RSSI;-100
01:10.350;ID:1;RSSI short;-100
01:10.351;ID:1;RSSI long;-100
01:10.442;ID:1;RSSI;-100
01:10.444;ID:1;RSSI short;-100
01:10.445;ID:1;RSSI long;-100
01:10.536;ID:1;RSSI;-100
01:10.537;ID:1;RSSI short;-100
01:10.539;ID:1;RSSI long;-100
01:10.630;ID:1;RSSI;-100
01:10.631;ID:1;RSSI short;-100
01:10.632;ID:1;RSSI long;-100
01:10.692;ID:1;Send;34
01:10.693;ID:1;Recieved;47
01:10.724;ID:1;RSSI;-100
01:10.725;ID:1;RSSI short;-100
01:10.726;ID:1;RSSI long;-100
01:10.817;ID:1;RSSI;-100
01:10.819;ID:1;RSSI short;-100
01:10.820;ID:1;RSSI long;-100
01:10.911;ID:1;RSSI;-100
01:10.912;ID:1;RSSI short;-100
01:10.914;ID:1;RSSI long;-100
01:11.005;ID:1;RSSI;-100
01:11.006;ID:1;RSSI short;-100
01:11.007;ID:1;RSSI long;-100
01:11.099;ID:1;RSSI;-100
01:11.100;ID:1;RSSI short;-100
01:11.101;ID:1;RSSI long;-100
01:11.192;ID:1;RSSI;-100
01:11.194;ID:1;RSSI short;-100
01:11.195;ID:1;RSSI long;-100
01:11.286;ID:1;RSSI;-100
01:11.287;ID:1;RSSI short;-100
01:11.289;ID:1;RSSI long;-100
01:11.380;ID:1;RSSI;-100
01:11.381;ID:1;RSSI short;-100
01:11.382;ID:1;RSSI long;-100
01:11.474;ID:1;RSSI;-100
01:11.475;ID:1;RSSI short;-100
01:11.476;ID:1;RSSI long;-100
01:11.567;ID:1;RSSI;-100
01:11.569;ID:1;RSSI short;-100
01:11.570;ID:1;RSSI long;-100
01:11.661;ID:1;RSSI;-100
01:11.662;ID:1;RSSI short;-100
01:11.664;ID:1;RSSI long;-101
01:11.755;ID:1;RSSI;-100
01:11.756;ID:1;RSSI short;-100
01:11.757;ID:1;RSSI long;-100
01:11.849;ID:1;RSSI;-100
01:11.850;ID:1;RSSI short;-100
01:11.851;ID:1;RSSI long;-100
01:11.942;ID:1;RSSI;-100
01:11.944;ID:1;RSSI short;-100
01:11.945;ID:1;RSSI long;-100
01:12.036;ID:1;RSSI;-100
01:12.037;ID:1;RSSI short;-100
01:12.039;ID:1;RSSI long;-100
01:12.130;ID:1;RSSI;-100
01:12.131;ID:1;RSSI short;-100
01:12.132;ID:1;RSSI long;-100
01:12.224;ID:1;RSSI;-100
01:12.225;ID:1;RSSI short;-100
01:12.226;ID:1;RSSI long;-100
01:12.317;ID:1;RSSI;-100
01:12.319;ID:1;RSSI short;-100
01:12.320;ID:1;RSSI long;-100
01:12.411;ID:1;RSSI;-100
01:12.412;ID:1;RSSI short;-100
01:12.414;ID:1;RSSI long;-100
01:12.505;ID:1;RSSI;-100
01:12.506;ID:1;RSSI short;-100
01:12.507;ID:1;RSSI long;-100
01:12.599;ID:1;RSSI;-100
01:12.600;ID:1;RSSI short;-100
01:12.601;ID:1;RSSI long;-100
01:12.692;ID:1;RSSI;-100
01:12.694;ID:1;RSSI short;-100
01:12.695;ID:1;RSSI long;-100
01:12.697;ID:1;Send;35
01:12.698;ID:1;Recieved;49
01:12.786;ID:1;RSSI;-100
01:12.787;ID:1;RSSI short;-100
01:12.789;ID:1;RSSI long;-100
01:12.880;ID:1;RSSI;-100
01:12.881;ID:1;RSSI short;-100
01:12.882;ID:1;RSSI long;-100
01:12.974;ID:1;RSSI;-100
01:12.975;ID:1;RSSI short;-100
01:12.976;ID:1;RSSI long;-100
01:13.067;ID:1;RSSI;-100
01:13.069;ID:1;RSSI short;-100
01:13.070;ID:1;RSSI long;-100
01:13.161;ID:1;RSSI;-100
01:13.162;ID:1;RSSI short;-100
01:13.164;ID:1;RSSI long;-100
01:13.255;ID:1;RSSI;-100
01:13.256;ID:1;RSSI short;-100
